Timestamp	IR Status	Ultrasonic Status	Temperature	Humidity	Headcount	Brightness Level
23:13:59	1	77.08	21.6	70.5	1	100
23:14:00	1	79.12	21.6	70.5	1	100
23:14:01	1	111.14	21.6	70.5	1	100
23:14:02	0	132.81	21.6	70.5	1	100
23:14:03	0	179.26	21.6	70.5	1	100
23:14:04	1	317.83	21.6	70.5	0	10
23:14:05	1	299.76	21.6	70.5	0	10
23:14:06	1	298.86	21.6	70.5	0	10
23:14:07	1	289.94	21.6	70.5	0	10
23:14:08	0	280.78	21.6	70.5	1	100
23:14:10	0	280.82	21.6	70.5	1	100
23:14:11	0	281.03	21.6	70.5	1	100
23:14:12	0	303.27	21.6	70.5	1	100
23:14:13	0	557.36	21.6	70.5	1	100
23:14:14	0	284.42	21.6	70.5	1	100
23:14:15	0	280.33	21.6	70.5	1	100
23:14:16	0	276.45	21.6	70.5	1	100
23:14:17	0	280.7	21.6	70.5	1	100
23:14:18	0	281.93	21.6	70.5	1	100
23:14:19	0	315.74	21.6	70.5	1	100
23:14:20	0	295.38	21.6	70.5	1	100
23:14:21	0	397.15	21.6	70.5	1	100
23:14:22	1	346.37	21.6	70.5	0	10
23:14:23	0	352.3	21.6	70.5	1	100
23:14:25	0	352.26	21.6	70.5	1	100
23:14:26	0	358.55	21.6	70.5	1	100
23:14:27	0	1177.27	21.6	70.5	1	100
23:14:28	1	1181.85	21.6	70.5	0	10
23:14:29	1	1169.13	21.6	70.5	0	10
23:14:30	1	1678.93	21.6	70.5	0	10
23:14:31	1	483.92	21.6	70.5	0	10
23:14:32	1	498.97	21.6	70.5	0	10
23:14:33	1	481.63	21.6	70.5	0	10
23:14:34	1	598.0	21.6	70.5	0	10
23:14:35	1	617.13	21.6	70.5	0	10
23:14:36	1	608.67	21.6	70.5	0	10
23:14:37	0	595.01	21.6	70.5	1	100
23:14:39	0	608.75	21.6	70.5	1	100
23:14:40	0	1190.56	21.6	70.5	1	100
23:14:41	0	614.48	21.6	70.5	1	100
23:14:42	0	1202.42	21.6	70.5	1	100
23:14:43	0	647.35	21.6	70.5	1	100
23:14:44	0	662.15	21.6	70.5	1	100
23:14:45	0	662.19	21.6	70.5	1	100
23:14:46	0	666.98	21.6	70.5	1	100
23:14:47	0	657.33	21.6	70.5	1	100
23:14:48	1	645.14	21.6	70.5	0	10
23:14:49	1	1160.26	21.6	70.5	0	10
23:14:50	1	1164.43	21.6	70.5	0	10
23:14:51	1	1152.04	21.6	70.5	0	10
23:14:52	1	1152.29	21.6	70.5	0	10
23:14:53	1	1147.67	21.6	70.5	0	10
23:14:54	1	1156.09	21.6	70.5	0	10
23:14:55	1	1160.51	21.6	70.5	0	10
23:14:56	1	1695.66	21.6	70.5	0	10
23:14:57	1	404.92	21.6	70.5	0	10
23:14:58	1	404.19	21.6	70.5	0	10
23:14:59	1	1699.54	21.6	70.5	0	10
23:15:01	1	1811.13	21.6	70.5	0	10
23:15:02	1	468.54	21.6	70.5	0	10
23:15:03	1	332.26	21.6	70.5	0	10
23:15:04	1	86.15	21.6	70.5	1	100
23:15:05	1	34.06	21.6	70.5	1	100
23:15:06	1	30.87	21.6	70.5	1	100
23:15:07	1	44.77	21.6	70.5	1	100
23:15:08	1	34.76	21.6	70.5	1	100
23:15:09	1	29.32	21.6	70.5	1	100
23:15:10	1	1156.01	21.6	70.5	0	10
23:15:12	1	1165.21	21.6	70.5	0	10
23:15:13	1	1152.16	21.6	70.5	0	10
23:15:14	1	1156.17	21.6	70.5	0	10
23:15:15	0	1164.8	21.6	70.5	1	100
23:15:16	0	1160.87	21.6	70.5	1	100
23:15:17	1	410.65	21.6	70.5	0	10
23:15:19	1	362.85	21.6	70.5	0	10
23:15:20	1	357.7	21.6	70.5	0	10
23:15:21	1	354.55	21.6	70.5	0	10
23:15:22	1	355.41	21.6	70.5	0	10
23:15:23	1	356.06	21.6	70.5	0	10
23:15:24	1	356.35	21.6	70.5	0	10
23:15:25	1	359.82	21.6	70.5	0	10
23:15:26	1	359.49	21.6	70.5	0	10
23:15:27	1	355.77	21.6	70.5	0	10
23:15:28	1	355.9	21.6	70.5	0	10
23:15:29	1	355.49	21.6	70.5	0	10
23:15:30	1	356.06	21.6	70.5	0	10
23:15:31	1	359.74	21.6	70.5	0	10
23:15:32	1	355.94	21.6	70.5	0	10
23:15:33	1	355.57	21.6	70.5	0	10
23:15:34	1	355.86	21.6	70.5	0	10
23:15:35	1	359.41	21.6	70.5	0	10
23:15:36	1	359.98	21.6	70.5	0	10
23:15:37	1	359.49	21.6	70.5	0	10
23:15:38	1	355.61	21.6	70.5	0	10
23:15:39	1	364.32	21.6	70.5	0	10
23:15:40	1	356.1	21.6	70.5	0	10
23:15:41	1	359.74	21.6	70.5	0	10
23:15:42	1	359.7	21.6	70.5	0	10
23:15:43	1	359.49	21.6	70.5	0	10
23:15:44	1	355.65	21.6	70.5	0	10
23:15:45	1	356.47	21.6	70.5	0	10
23:15:46	1	356.22	21.6	70.5	0	10
23:15:47	1	356.06	21.6	70.5	0	10
23:15:48	1	355.45	21.6	70.5	0	10
23:15:49	1	359.74	21.6	70.5	0	10
23:15:50	1	359.82	21.6	70.5	0	10
23:15:51	1	359.74	21.6	70.5	0	10
23:15:52	1	359.74	21.6	70.5	0	10
23:15:53	1	359.33	21.6	70.5	0	10
23:15:54	1	356.02	21.6	70.5	0	10
23:15:55	1	355.77	21.6	70.5	0	10
23:15:56	1	355.86	21.6	70.5	0	10
23:15:57	1	355.45	21.6	70.5	0	10
23:15:58	1	355.32	21.6	70.5	0	10
23:15:59	1	355.57	21.6	70.5	0	10
23:16:00	1	359.33	21.6	70.5	0	10
23:16:01	1	361.66	21.6	70.5	0	10
23:16:02	1	360.15	21.6	70.5	0	10
23:16:03	1	359.86	21.6	70.5	0	10
23:16:04	1	359.78	21.6	70.5	0	10
23:16:05	1	359.94	21.6	70.5	0	10
23:16:06	1	360.03	21.6	70.5	0	10
23:16:07	1	243.9	21.6	70.5	0	10
23:16:08	1	152.72	21.6	70.5	1	100
23:16:09	1	148.59	21.6	70.5	1	100
23:16:10	1	140.82	21.6	70.5	1	100
23:16:11	1	186.78	21.6	70.5	1	100
23:16:12	1	170.59	21.6	70.5	1	100
23:16:13	1	180.61	21.6	70.5	1	100
23:16:14	1	172.06	21.6	70.5	1	100
23:16:15	1	172.14	21.6	70.5	1	100
23:16:16	1	171.45	21.6	70.5	1	100
23:16:17	1	188.91	21.6	70.5	1	100
23:16:18	1	191.32	21.6	70.5	1	100
23:16:19	1	172.96	21.6	70.5	1	100
23:16:20	1	142.37	21.6	70.5	1	100
23:16:21	1	234.99	21.6	70.5	0	10
23:16:23	1	249.01	21.6	70.5	0	10
23:16:24	1	207.02	21.6	70.5	0	10
23:16:25	1	1700.07	21.6	70.5	0	10
